divipola,municipio,departamento,fuente
41676,SANTA MARÍA,HUILA,amenaza_deslizamientos
41770,SUAZA,HUILA,amenaza_deslizamientos
41791,TARQUI,HUILA,amenaza_deslizamientos
41797,TESALIA,HUILA,amenaza_deslizamientos
41799,TELLO,HUILA,amenaza_deslizamientos
41801,TERUEL,HUILA,amenaza_deslizamientos
41807,TIMANÁ,HUILA,amenaza_deslizamientos
41872,VILLAVIEJA,HUILA,amenaza_deslizamientos
41885,YAGUARÁ,HUILA,amenaza_deslizamientos
41298,GARZÓN,HUILA,amenaza_deslizamientos
41244,ELÍAS,HUILA,amenaza_deslizamientos
41206,COLOMBIA,HUILA,amenaza_deslizamientos
41132,CAMPOALEGRE,HUILA,amenaza_deslizamientos
41078,BARAYA,HUILA,amenaza_deslizamientos
41026,ALTAMIRA,HUILA,amenaza_deslizamientos
41020,ALGECIRAS,HUILA,amenaza_deslizamientos
41016,AIPE,HUILA,amenaza_deslizamientos
41013,AGRADO,HUILA,amenaza_deslizamientos
41006,ACEVEDO,HUILA,amenaza_deslizamientos
68020,ALBANIA,SANTANDER,amenaza_deslizamientos
68051,ARATOCA,SANTANDER,amenaza_deslizamientos
68077,BARBOSA,SANTANDER,amenaza_deslizamientos
68079,BARICHARA,SANTANDER,amenaza_deslizamientos
68081,BARRANCABERMEJA,SANTANDER,amenaza_deslizamientos
68092,BETULIA,SANTANDER,amenaza_deslizamientos
68121,CABRERA,SANTANDER,amenaza_deslizamientos
68132,CALIFORNIA,SANTANDER,amenaza_deslizamientos
68147,CAPITANEJO,SANTANDER,amenaza_deslizamientos
68152,CARCASÍ,SANTANDER,amenaza_deslizamientos
68160,CEPITÁ,SANTANDER,amenaza_deslizamientos
68162,CERRITO,SANTANDER,amenaza_deslizamientos
68169,CHARTA,SANTANDER,amenaza_deslizamientos
68179,CHIPATÁ,SANTANDER,amenaza_deslizamientos
68207,CONCEPCIÓN,SANTANDER,amenaza_deslizamientos
68209,CONFINES,SANTANDER,amenaza_deslizamientos
68615,RIONEGRO,SANTANDER,amenaza_deslizamientos
68655,SABANA DE TORRES,SANTANDER,amenaza_deslizamientos
68669,SAN ANDRÉS,SANTANDER,amenaza_deslizamientos
68673,SAN BENITO,SANTANDER,amenaza_deslizamientos
68679,SAN GIL,SANTANDER,amenaza_deslizamientos
68682,SAN JOAQUÍN,SANTANDER,amenaza_deslizamientos
68684,SAN JOSÉ DE MIRANDA,SANTANDER,amenaza_deslizamientos
68686,SAN MIGUEL,SANTANDER,amenaza_deslizamientos
68689,SAN VICENTE DE CHUCURÍ,SANTANDER,amenaza_deslizamientos
68705,SANTA BÁRBARA,SANTANDER,amenaza_deslizamientos
68745,SIMACOTA,SANTANDER,amenaza_deslizamientos
68755,SOCORRO,SANTANDER,amenaza_deslizamientos
68773,SUCRE,SANTANDER,amenaza_deslizamientos
68780,SURATÁ,SANTANDER,amenaza_deslizamientos
68820,TONA,SANTANDER,amenaza_deslizamientos
68855,VALLE DE SAN JOSÉ,SANTANDER,amenaza_deslizamientos
68867,VETAS,SANTANDER,amenaza_deslizamientos
68872,VILLANUEVA,SANTANDER,amenaza_deslizamientos
68895,ZAPATOCA,SANTANDER,amenaza_deslizamientos
68370,JORDÁN,SANTANDER,amenaza_deslizamientos
68377,LA BELLEZA,SANTANDER,amenaza_deslizamientos
68406,LEBRIJA,SANTANDER,amenaza_deslizamientos
68418,LOS SANTOS,SANTANDER,amenaza_deslizamientos
68425,MACARAVITA,SANTANDER,amenaza_deslizamientos
68432,MÁLAGA,SANTANDER,amenaza_deslizamientos
68444,MATANZA,SANTANDER,amenaza_deslizamientos
68464,MOGOTES,SANTANDER,amenaza_deslizamientos
68468,MOLAGAVITA,SANTANDER,amenaza_deslizamientos
68498,OCAMONTE,SANTANDER,amenaza_deslizamientos
68502,ONZAGA,SANTANDER,amenaza_deslizamientos
68522,PALMAR,SANTANDER,amenaza_deslizamientos
68524,PALMAS DEL SOCORRO,SANTANDER,amenaza_deslizamientos
68533,PÁRAMO,SANTANDER,amenaza_deslizamientos
68549,PINCHOTE,SANTANDER,amenaza_deslizamientos
68572,PUENTE NACIONAL,SANTANDER,amenaza_deslizamientos
68573,PUERTO PARRA,SANTANDER,amenaza_deslizamientos
68575,PUERTO WILCHES,SANTANDER,amenaza_deslizamientos
68217,COROMORO,SANTANDER,amenaza_deslizamientos
68229,CURITÍ,SANTANDER,amenaza_deslizamientos
68235,EL CARMEN DE CHUCURI,SANTANDER,amenaza_deslizamientos
68255,EL PLAYÓN,SANTANDER,amenaza_deslizamientos
68266,ENCISO,SANTANDER,amenaza_deslizamientos
68271,FLORIÁN,SANTANDER,amenaza_deslizamientos
68296,GALÁN,SANTANDER,amenaza_deslizamientos
68318,GUACA,SANTANDER,amenaza_deslizamientos
68324,GUAVATÁ,SANTANDER,amenaza_deslizamientos
68327,GÜEPSA,SANTANDER,amenaza_deslizamientos
68344,HATO,SANTANDER,amenaza_deslizamientos
68368,JESÚS MARÍA,SANTANDER,amenaza_deslizamientos
68307,GIRÓN,SANTANDER,amenaza_deslizamientos
68276,FLORIDABLANCA,SANTANDER,amenaza_deslizamientos
68547,PIEDECUESTA,SANTANDER,amenaza_deslizamientos
68001,BUCARAMANGA,SANTANDER,amenaza_deslizamientos
73001,IBAGUÉ,TOLIMA,amenaza_deslizamientos
73024,ALPUJARRA,TOLIMA,amenaza_deslizamientos
73026,ALVARADO,TOLIMA,amenaza_deslizamientos
73030,AMBALEMA,TOLIMA,amenaza_deslizamientos
73043,ANZOÁTEGUI,TOLIMA,amenaza_deslizamientos
73055,ARMERO,TOLIMA,amenaza_deslizamientos
73067,ATACO,TOLIMA,amenaza_deslizamientos
73124,CAJAMARCA,TOLIMA,amenaza_deslizamientos
73148,CARMEN DE APICALÁ,TOLIMA,amenaza_deslizamientos
73152,CASABIANCA,TOLIMA,amenaza_deslizamientos
73168,CHAPARRAL,TOLIMA,amenaza_deslizamientos
73200,COELLO,TOLIMA,amenaza_deslizamientos
73217,COYAIMA,TOLIMA,amenaza_deslizamientos
73226,CUNDAY,TOLIMA,amenaza_deslizamientos
73236,DOLORES,TOLIMA,amenaza_deslizamientos
73268,ESPINAL,TOLIMA,amenaza_deslizamientos
73270,FALAN,TOLIMA,amenaza_deslizamientos
73275,FLANDES,TOLIMA,amenaza_deslizamientos
73283,FRESNO,TOLIMA,amenaza_deslizamientos
73319,GUAMO,TOLIMA,amenaza_deslizamientos
73347,HERVEO,TOLIMA,amenaza_deslizamientos
73352,ICONONZO,TOLIMA,amenaza_deslizamientos
73408,LÉRIDA,TOLIMA,amenaza_deslizamientos
73411,LÍBANO,TOLIMA,amenaza_deslizamientos
73443,SAN SEBASTIÁN DE MARIQUITA,TOLIMA,amenaza_deslizamientos
73449,MELGAR,TOLIMA,amenaza_deslizamientos
73461,MURILLO,TOLIMA,amenaza_deslizamientos
73483,NATAGAIMA,TOLIMA,amenaza_deslizamientos
73504,ORTEGA,TOLIMA,amenaza_deslizamientos
73520,PALOCABILDO,TOLIMA,amenaza_deslizamientos
73547,PIEDRAS,TOLIMA,amenaza_deslizamientos
73555,PLANADAS,TOLIMA,amenaza_deslizamientos
73563,PRADO,TOLIMA,amenaza_deslizamientos
73585,PURIFICACIÓN,TOLIMA,amenaza_deslizamientos
73616,RIOBLANCO,TOLIMA,amenaza_deslizamientos
73622,RONCESVALLES,TOLIMA,amenaza_deslizamientos
73624,ROVIRA,TOLIMA,amenaza_deslizamientos
73671,SALDAÑA,TOLIMA,amenaza_deslizamientos
73675,SAN ANTONIO,TOLIMA,amenaza_deslizamientos
73678,SAN LUIS,TOLIMA,amenaza_deslizamientos
73686,SANTA ISABEL,TOLIMA,amenaza_deslizamientos
73770,SUÁREZ,TOLIMA,amenaza_deslizamientos
73854,VALLE DE SAN JUAN,TOLIMA,amenaza_deslizamientos
73861,VENADILLO,TOLIMA,amenaza_deslizamientos
73870,VILLAHERMOSA,TOLIMA,amenaza_deslizamientos
73873,VILLARRICA,TOLIMA,amenaza_deslizamientos
13300,HATILLO DE LOBA,BOLÍVAR,amenaza_deslizamientos
13650,SAN FERNANDO,BOLÍVAR,amenaza_deslizamientos
13430,MAGANGUÉ,BOLÍVAR,amenaza_deslizamientos
25307,GIRARDOT,CUNDINAMARCA,amenaza_deslizamientos
25754,SOACHA,CUNDINAMARCA,amenaza_deslizamientos
25175,CHÍA,CUNDINAMARCA,amenaza_deslizamientos
25260,EL ROSAL,CUNDINAMARCA,amenaza_deslizamientos
25473,MOSQUERA,CUNDINAMARCA,amenaza_deslizamientos
25740,SIBATÉ,CUNDINAMARCA,amenaza_deslizamientos
25290,FUSAGASUGÁ,CUNDINAMARCA,amenaza_deslizamientos
25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,amenaza_deslizamientos
73349,HONDA,TOLIMA,amenaza_deslizamientos
05631,SABANETA,ANTIOQUIA,amenaza_deslizamientos
05380,LA ESTRELLA,ANTIOQUIA,amenaza_deslizamientos
18001,FLORENCIA,CAQUETÁ,amenaza_incendios
18029,ALBANIA,CAQUETÁ,amenaza_incendios
18094,BELÉN DE LOS ANDAQUÍES,CAQUETÁ,amenaza_incendios
18247,EL DONCELLO,CAQUETÁ,amenaza_incendios
18256,EL PAUJÍL,CAQUETÁ,amenaza_incendios
18410,LA MONTAÑITA,CAQUETÁ,amenaza_incendios
18460,MILÁN,CAQUETÁ,amenaza_incendios
18479,MORELIA,CAQUETÁ,amenaza_incendios
18610,SAN JOSÉ DEL FRAGUA,CAQUETÁ,amenaza_incendios
18860,VALPARAÍSO,CAQUETÁ,amenaza_incendios
18150,CARTAGENA DEL CHAIRÁ,CAQUETÁ,amenaza_incendios
18753,SAN VICENTE DEL CAGUÁN,CAQUETÁ,amenaza_incendios
18756,SOLANO,CAQUETÁ,amenaza_incendios
18785,SOLITA,CAQUETÁ,amenaza_incendios
18205,CURILLO,CAQUETÁ,amenaza_incendios
18592,PUERTO RICO,CAQUETÁ,amenaza_incendios
19142,CALOTO,CAUCA,amenaza_incendios
19355,INZÁ,CAUCA,amenaza_incendios
19513,PADILLA,CAUCA,amenaza_incendios
19533,PIAMONTE,CAUCA,amenaza_incendios
19573,PUERTO TEJADA,CAUCA,amenaza_incendios
19701,SANTA ROSA,CAUCA,amenaza_incendios
19780,SUÁREZ,CAUCA,amenaza_incendios
19318,GUAPI,CAUCA,amenaza_incendios
19418,LÓPEZ DE MICAY,CAUCA,amenaza_incendios
19809,TIMBIQUÍ,CAUCA,amenaza_incendios
19845,VILLA RICA,CAUCA,amenaza_incendios
76001,CALI,VALLE DEL CAUCA,amenaza_incendios
76036,ANDALUCÍA,VALLE DEL CAUCA,amenaza_incendios
76041,ANSERMANUEVO,VALLE DEL CAUCA,amenaza_incendios
76054,ARGELIA,VALLE DEL CAUCA,amenaza_incendios
76126,CALIMA,VALLE DEL CAUCA,amenaza_incendios
76147,CARTAGO,VALLE DEL CAUCA,amenaza_incendios
76243,EL ÁGUILA,VALLE DEL CAUCA,amenaza_incendios
76246,EL CAIRO,VALLE DEL CAUCA,amenaza_incendios
76248,EL CERRITO,VALLE DEL CAUCA,amenaza_incendios
76250,EL DOVIO,VALLE DEL CAUCA,amenaza_incendios
76306,GINEBRA,VALLE DEL CAUCA,amenaza_incendios
76318,GUACARÍ,VALLE DEL CAUCA,amenaza_incendios
76020,ALCALÁ,VALLE DEL CAUCA,amenaza_incendios
76497,OBANDO,VALLE DEL CAUCA,amenaza_incendios
76606,RESTREPO,VALLE DEL CAUCA,amenaza_incendios
76616,RIOFRÍO,VALLE DEL CAUCA,amenaza_incendios
76622,ROLDANILLO,VALLE DEL CAUCA,amenaza_incendios
76670,SAN PEDRO,VALLE DEL CAUCA,amenaza_incendios
76823,TORO,VALLE DEL CAUCA,amenaza_incendios
76828,TRUJILLO,VALLE DEL CAUCA,amenaza_incendios
76845,ULLOA,VALLE DEL CAUCA,amenaza_incendios
76863,VERSALLES,VALLE DEL CAUCA,amenaza_incendios
76890,YOTOCO,VALLE DEL CAUCA,amenaza_incendios
76892,YUMBO,VALLE DEL CAUCA,amenaza_incendios
76895,ZARZAL,VALLE DEL CAUCA,amenaza_incendios
76403,LA VICTORIA,VALLE DEL CAUCA,amenaza_incendios
76400,LA UNIÓN,VALLE DEL CAUCA,amenaza_incendios
76377,LA CUMBRE,VALLE DEL CAUCA,amenaza_incendios
76364,JAMUNDÍ,VALLE DEL CAUCA,amenaza_incendios
76100,BOLÍVAR,VALLE DEL CAUCA,amenaza_incendios
76233,DAGUA,VALLE DEL CAUCA,amenaza_incendios
76109,BUENAVENTURA,VALLE DEL CAUCA,amenaza_incendios
86001,MOCOA,PUTUMAYO,amenaza_incendios
86219,COLÓN,PUTUMAYO,amenaza_incendios
86320,ORITO,PUTUMAYO,amenaza_incendios
86749,SIBUNDOY,PUTUMAYO,amenaza_incendios
86755,SAN FRANCISCO,PUTUMAYO,amenaza_incendios
86757,SAN MIGUEL,PUTUMAYO,amenaza_incendios
86760,SANTIAGO,PUTUMAYO,amenaza_incendios
86865,VALLE DEL GUAMUEZ,PUTUMAYO,amenaza_incendios
86885,VILLAGARZÓN,PUTUMAYO,amenaza_incendios
86569,PUERTO CAICEDO,PUTUMAYO,amenaza_incendios
86568,PUERTO ASÍS,PUTUMAYO,amenaza_incendios
86571,PUERTO GUZMÁN,PUTUMAYO,amenaza_incendios
86573,PUERTO LEGUÍZAMO,PUTUMAYO,amenaza_incendios
52685,SAN BERNARDO,NARIÑO,amenaza_incendios
52560,POTOSÍ,NARIÑO,amenaza_incendios
52573,PUERRES,NARIÑO,amenaza_incendios
52585,PUPIALES,NARIÑO,amenaza_incendios
52207,CONSACÁ,NARIÑO,amenaza_incendios
52210,CONTADERO,NARIÑO,amenaza_incendios
52215,CÓRDOBA,NARIÑO,amenaza_incendios
52001,PASTO,NARIÑO,amenaza_incendios
52022,ALDANA,NARIÑO,amenaza_incendios
52224,CUASPUD CARLOSAMA,NARIÑO,amenaza_incendios
52480,NARIÑO,NARIÑO,amenaza_incendios
52720,SAPUYES,NARIÑO,amenaza_incendios
52788,TANGUA,NARIÑO,amenaza_incendios
52258,EL TABLÓN DE GÓMEZ,NARIÑO,amenaza_incendios
52885,YACUANQUER,NARIÑO,amenaza_incendios
52287,FUNES,NARIÑO,amenaza_incendios
52317,GUACHUCAL,NARIÑO,amenaza_incendios
52323,GUALMATÁN,NARIÑO,amenaza_incendios
52356,IPIALES,NARIÑO,amenaza_incendios
52227,CUMBAL,NARIÑO,amenaza_incendios
52233,CUMBITARA,NARIÑO,amenaza_incendios
52612,RICAURTE,NARIÑO,amenaza_incendios
52079,BARBACOAS,NARIÑO,amenaza_incendios
52390,LA TOLA,NARIÑO,amenaza_incendios
52427,MAGÜÍ,NARIÑO,amenaza_incendios
52473,MOSQUERA,NARIÑO,amenaza_incendios
52490,OLAYA HERRERA,NARIÑO,amenaza_incendios
52520,FRANCISCO PIZARRO,NARIÑO,amenaza_incendios
52621,ROBERTO PAYÁN,NARIÑO,amenaza_incendios
52696,SANTA BÁRBARA,NARIÑO,amenaza_incendios
94001,INÍRIDA,GUAINÍA,amenaza_incendios
94343,BARRANCOMINAS,GUAINÍA,amenaza_incendios
94663,MAPIRIPANA,GUAINÍA,amenaza_incendios
94883,SAN FELIPE,GUAINÍA,amenaza_incendios
94884,PUERTO COLOMBIA,GUAINÍA,amenaza_incendios
94885,LA GUADALUPE,GUAINÍA,amenaza_incendios
94886,CACAHUAL,GUAINÍA,amenaza_incendios
94887,PANA PANA,GUAINÍA,amenaza_incendios
94888,MORICHAL,GUAINÍA,amenaza_incendios
99624,SANTA ROSALÍA,VICHADA,amenaza_incendios
99001,PUERTO CARREÑO,VICHADA,amenaza_incendios
99524,LA PRIMAVERA,VICHADA,amenaza_incendios
99773,CUMARIBO,VICHADA,amenaza_incendios
85001,YOPAL,CASANARE,amenaza_incendios
85010,AGUAZUL,CASANARE,amenaza_incendios
85015,CHÁMEZA,CASANARE,amenaza_incendios
85136,LA SALINA,CASANARE,amenaza_incendios
85139,MANÍ,CASANARE,amenaza_incendios
85162,MONTERREY,CASANARE,amenaza_incendios
85225,NUNCHÍA,CASANARE,amenaza_incendios
85230,OROCUÉ,CASANARE,amenaza_incendios
85263,PORE,CASANARE,amenaza_incendios
85279,RECETOR,CASANARE,amenaza_incendios
85300,SABANALARGA,CASANARE,amenaza_incendios
85315,SÁCAMA,CASANARE,amenaza_incendios
85325,SAN LUIS DE PALENQUE,CASANARE,amenaza_incendios
85400,TÁMARA,CASANARE,amenaza_incendios
85410,TAURAMENA,CASANARE,amenaza_incendios
85430,TRINIDAD,CASANARE,amenaza_incendios
85440,VILLANUEVA,CASANARE,amenaza_incendios
85125,HATO COROZAL,CASANARE,amenaza_incendios
85250,PAZ DE ARIPORO,CASANARE,amenaza_incendios
91001,LETICIA,AMAZONAS,amenaza_incendios
91263,EL ENCANTO,AMAZONAS,amenaza_incendios
91405,LA CHORRERA,AMAZONAS,amenaza_incendios
91407,LA PEDRERA,AMAZONAS,amenaza_incendios
91430,LA VICTORIA,AMAZONAS,amenaza_incendios
91460,MIRITÍ - PARANÁ,AMAZONAS,amenaza_incendios
91530,PUERTO ALEGRÍA,AMAZONAS,amenaza_incendios
91536,PUERTO ARICA,AMAZONAS,amenaza_incendios
91540,PUERTO NARIÑO,AMAZONAS,amenaza_incendios
91669,PUERTO SANTANDER,AMAZONAS,amenaza_incendios
91798,TARAPACÁ,AMAZONAS,amenaza_incendios
97001,MITÚ,VAUPÉS,amenaza_incendios
97161,CARURÚ,VAUPÉS,amenaza_incendios
97511,PACOA,VAUPÉS,amenaza_incendios
97666,TARAIRA,VAUPÉS,amenaza_incendios
97777,PAPUNAHUA,VAUPÉS,amenaza_incendios
97889,YAVARATÉ,VAUPÉS,amenaza_incendios
95001,SAN JOSÉ DEL GUAVIARE,GUAVIARE,amenaza_incendios
95015,CALAMAR,GUAVIARE,amenaza_incendios
95025,EL RETORNO,GUAVIARE,amenaza_incendios
95200,MIRAFLORES,GUAVIARE,amenaza_incendios
17001,MANIZALES,CALDAS,amenaza_incendios
17486,NEIRA,CALDAS,amenaza_incendios
17442,MARMATO,CALDAS,amenaza_incendios
17388,LA MERCED,CALDAS,amenaza_incendios
17272,FILADELFIA,CALDAS,amenaza_incendios
17174,CHINCHINÁ,CALDAS,amenaza_incendios
17088,BELALCÁZAR,CALDAS,amenaza_incendios
17050,ARANZAZU,CALDAS,amenaza_incendios
17042,ANSERMA,CALDAS,amenaza_incendios
17877,VITERBO,CALDAS,amenaza_incendios
17873,VILLAMARÍA,CALDAS,amenaza_incendios
17777,SUPÍA,CALDAS,amenaza_incendios
17665,SAN JOSÉ,CALDAS,amenaza_incendios
17653,SALAMINA,CALDAS,amenaza_incendios
17616,RISARALDA,CALDAS,amenaza_incendios
17524,PALESTINA,CALDAS,amenaza_incendios
17513,PÁCORA,CALDAS,amenaza_incendios
17614,RIOSUCIO,CALDAS,amenaza_incendios
63001,ARMENIA,QUINDIO,amenaza_incendios
63111,BUENAVISTA,QUINDIO,amenaza_incendios
63190,CIRCASIA,QUINDIO,amenaza_incendios
63272,FILANDIA,QUINDIO,amenaza_incendios
63401,LA TEBAIDA,QUINDIO,amenaza_incendios
63470,MONTENEGRO,QUINDIO,amenaza_incendios
63594,QUIMBAYA,QUINDIO,amenaza_incendios
66045,APÍA,RISARALDA,amenaza_incendios
66075,BALBOA,RISARALDA,amenaza_incendios
66088,BELÉN DE UMBRÍA,RISARALDA,amenaza_incendios
66170,DOSQUEBRADAS,RISARALDA,amenaza_incendios
66318,GUÁTICA,RISARALDA,amenaza_incendios
66383,LA CELIA,RISARALDA,amenaza_incendios
66400,LA VIRGINIA,RISARALDA,amenaza_incendios
66440,MARSELLA,RISARALDA,amenaza_incendios
66456,MISTRATÓ,RISARALDA,amenaza_incendios
66572,PUEBLO RICO,RISARALDA,amenaza_incendios
66594,QUINCHÍA,RISARALDA,amenaza_incendios
66687,SANTUARIO,RISARALDA,amenaza_incendios
05101,CIUDAD BOLÍVAR,ANTIOQUIA,amenaza_incendios
05107,BRICEÑO,ANTIOQUIA,amenaza_incendios
05113,BURITICÁ,ANTIOQUIA,amenaza_incendios
05120,CÁCERES,ANTIOQUIA,amenaza_incendios
05091,BETANIA,ANTIOQUIA,amenaza_incendios
05086,BELMIRA,ANTIOQUIA,amenaza_incendios
05051,ARBOLETES,ANTIOQUIA,amenaza_incendios
05042,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,amenaza_incendios
05040,ANORÍ,ANTIOQUIA,amenaza_incendios
05038,ANGOSTURA,ANTIOQUIA,amenaza_incendios
05034,ANDES,ANTIOQUIA,amenaza_incendios
05031,AMALFI,ANTIOQUIA,amenaza_incendios
05030,AMAGÁ,ANTIOQUIA,amenaza_incendios
05004,ABRIAQUÍ,ANTIOQUIA,amenaza_incendios
05895,ZARAGOZA,ANTIOQUIA,amenaza_incendios
05893,YONDÓ,ANTIOQUIA,amenaza_incendios
05890,YOLOMBÓ,ANTIOQUIA,amenaza_incendios
05887,YARUMAL,ANTIOQUIA,amenaza_incendios
05885,YALÍ,ANTIOQUIA,amenaza_incendios
05861,VENECIA,ANTIOQUIA,amenaza_incendios
05858,VEGACHÍ,ANTIOQUIA,amenaza_incendios
05856,VALPARAÍSO,ANTIOQUIA,amenaza_incendios
05854,VALDIVIA,ANTIOQUIA,amenaza_incendios
05842,URAMITA,ANTIOQUIA,amenaza_incendios
05837,TURBO,ANTIOQUIA,amenaza_incendios
05819,TOLEDO,ANTIOQUIA,amenaza_incendios
05792,TARSO,ANTIOQUIA,amenaza_incendios
05790,TARAZÁ,ANTIOQUIA,amenaza_incendios
05789,TÁMESIS,ANTIOQUIA,amenaza_incendios
05736,SEGOVIA,ANTIOQUIA,amenaza_incendios
05690,SANTO DOMINGO,ANTIOQUIA,amenaza_incendios
05686,SANTA ROSA DE OSOS,ANTIOQUIA,amenaza_incendios
05306,GIRALDO,ANTIOQUIA,amenaza_incendios
05264,ENTRERRÍOS,ANTIOQUIA,amenaza_incendios
05250,EL BAGRE,ANTIOQUIA,amenaza_incendios
05190,CISNEROS,ANTIOQUIA,amenaza_incendios
05172,CHIGORODÓ,ANTIOQUIA,amenaza_incendios
05154,CAUCASIA,ANTIOQUIA,amenaza_incendios
05150,CAROLINA,ANTIOQUIA,amenaza_incendios
05147,CAREPA,ANTIOQUIA,amenaza_incendios
05145,CARAMANTA,ANTIOQUIA,amenaza_incendios
05142,CARACOLÍ,ANTIOQUIA,amenaza_incendios
05138,CAÑASGORDAS,ANTIOQUIA,amenaza_incendios
05134,CAMPAMENTO,ANTIOQUIA,amenaza_incendios
05125,CAICEDO,ANTIOQUIA,amenaza_incendios
05670,SAN ROQUE,ANTIOQUIA,amenaza_incendios
05665,SAN PEDRO DE URABÁ,ANTIOQUIA,amenaza_incendios
05659,SAN JUAN DE URABÁ,ANTIOQUIA,amenaza_incendios
05658,SAN JOSÉ DE LA MONTAÑA,ANTIOQUIA,amenaza_incendios
05647,SAN ANDRÉS DE CUERQUÍA,ANTIOQUIA,amenaza_incendios
05642,SALGAR,ANTIOQUIA,amenaza_incendios
05628,SABANALARGA,ANTIOQUIA,amenaza_incendios
05604,REMEDIOS,ANTIOQUIA,amenaza_incendios
05579,PUERTO BERRÍO,ANTIOQUIA,amenaza_incendios
05576,PUEBLORRICO,ANTIOQUIA,amenaza_incendios
05543,PEQUE,ANTIOQUIA,amenaza_incendios
05501,OLAYA,ANTIOQUIA,amenaza_incendios
05495,NECHÍ,ANTIOQUIA,amenaza_incendios
05490,NECOCLÍ,ANTIOQUIA,amenaza_incendios
05480,MUTATÁ,ANTIOQUIA,amenaza_incendios
05425,MACEO,ANTIOQUIA,amenaza_incendios
05411,LIBORINA,ANTIOQUIA,amenaza_incendios
05368,JERICÓ,ANTIOQUIA,amenaza_incendios
05364,JARDÍN,ANTIOQUIA,amenaza_incendios
05353,HISPANIA,ANTIOQUIA,amenaza_incendios
05315,GUADALUPE,ANTIOQUIA,amenaza_incendios
05310,GÓMEZ PLATA,ANTIOQUIA,amenaza_incendios
05234,DABEIBA,ANTIOQUIA,amenaza_incendios
05284,FRONTINO,ANTIOQUIA,amenaza_incendios
05361,ITUANGO,ANTIOQUIA,amenaza_incendios
05847,URRAO,ANTIOQUIA,amenaza_incendios
05475,MURINDÓ,ANTIOQUIA,amenaza_incendios
05873,VIGÍA DEL FUERTE,ANTIOQUIA,amenaza_incendios
05045,APARTADÓ,ANTIOQUIA,amenaza_incendios
27615,RIOSUCIO,CHOCÓ,amenaza_incendios
27001,QUIBDÓ,CHOCÓ,amenaza_incendios
27006,ACANDÍ,CHOCÓ,amenaza_incendios
27025,ALTO BAUDÓ,CHOCÓ,amenaza_incendios
27050,ATRATO,CHOCÓ,amenaza_incendios
27073,BAGADÓ,CHOCÓ,amenaza_incendios
27075,BAHÍA SOLANO,CHOCÓ,amenaza_incendios
27077,BAJO BAUDÓ,CHOCÓ,amenaza_incendios
27099,BOJAYÁ,CHOCÓ,amenaza_incendios
27135,EL CANTÓN DEL SAN PABLO,CHOCÓ,amenaza_incendios
27150,CARMEN DEL DARIÉN,CHOCÓ,amenaza_incendios
27160,CÉRTEGUI,CHOCÓ,amenaza_incendios
27205,CONDOTO,CHOCÓ,amenaza_incendios
27245,EL CARMEN DE ATRATO,CHOCÓ,amenaza_incendios
27250,EL LITORAL DEL SAN JUAN,CHOCÓ,amenaza_incendios
27361,ISTMINA,CHOCÓ,amenaza_incendios
27372,JURADÓ,CHOCÓ,amenaza_incendios
27413,LLORÓ,CHOCÓ,amenaza_incendios
27425,MEDIO ATRATO,CHOCÓ,amenaza_incendios
27430,MEDIO BAUDÓ,CHOCÓ,amenaza_incendios
27450,MEDIO SAN JUAN,CHOCÓ,amenaza_incendios
27491,NÓVITA,CHOCÓ,amenaza_incendios
27495,NUQUÍ,CHOCÓ,amenaza_incendios
27580,RÍO IRÓ,CHOCÓ,amenaza_incendios
27600,RÍO QUITO,CHOCÓ,amenaza_incendios
27660,SAN JOSÉ DEL PALMAR,CHOCÓ,amenaza_incendios
27745,SIPÍ,CHOCÓ,amenaza_incendios
27787,TADÓ,CHOCÓ,amenaza_incendios
27800,UNGUÍA,CHOCÓ,amenaza_incendios
27810,UNIÓN PANAMERICANA,CHOCÓ,amenaza_incendios
52835,SAN ANDRÉS DE TUMACO,NARIÑO,amenaza_incendios
23068,AYAPEL,CÓRDOBA,amenaza_incendios
23079,BUENAVISTA,CÓRDOBA,amenaza_incendios
23090,CANALETE,CÓRDOBA,amenaza_incendios
23162,CERETÉ,CÓRDOBA,amenaza_incendios
23182,CHINÚ,CÓRDOBA,amenaza_incendios
23300,COTORRA,CÓRDOBA,amenaza_incendios
23350,LA APARTADA,CÓRDOBA,amenaza_incendios
23417,LORICA,CÓRDOBA,amenaza_incendios
23419,LOS CÓRDOBAS,CÓRDOBA,amenaza_incendios
23464,MOMIL,CÓRDOBA,amenaza_incendios
23500,MOÑITOS,CÓRDOBA,amenaza_incendios
23570,PUEBLO NUEVO,CÓRDOBA,amenaza_incendios
23574,PUERTO ESCONDIDO,CÓRDOBA,amenaza_incendios
23586,PURÍSIMA DE LA CONCEPCIÓN,CÓRDOBA,amenaza_incendios
23660,SAHAGÚN,CÓRDOBA,amenaza_incendios
23670,SAN ANDRÉS DE SOTAVENTO,CÓRDOBA,amenaza_incendios
23672,SAN ANTERO,CÓRDOBA,amenaza_incendios
23675,SAN BERNARDO DEL VIENTO,CÓRDOBA,amenaza_incendios
23678,SAN CARLOS,CÓRDOBA,amenaza_incendios
23682,SAN JOSÉ DE URÉ,CÓRDOBA,amenaza_incendios
23686,SAN PELAYO,CÓRDOBA,amenaza_incendios
